VALIDERT	LIMS_OPPDRAGSNR	PROSJEKTNAVN	PRAVENR	PRAVEMERKING	STASJON	Lokasjon	Plass	Havdyp	DATE	METODEKODE	ANALYSE	KOMPONENT	STANDARD	RESULTAT	ENHETER	AKKREDITERING	UNDERLEVERANDR_STANDARD	Sample type	DYP	ART	VEV	Sampling_date
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nickel	Intern metode	9.64	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Copper	Intern metode	17.30	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Zinc	Intern metode	35.60	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsenic	Intern metode	2.44	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cadmium	Intern metode	0.09	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Lead	Intern metode	13.80	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Silver	Intern metode	<0.06	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Potassium	Intern metode	2058	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	4226	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	3480	mg/kg	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	2.78	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	9.64	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	179	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	3.40	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	1.00	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	3.30	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<1	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	17.10	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00175	Otterholmen 6 (C6) 	Scr24_C6	C	6	132	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			26.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cadmium	Intern metode	0.42	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Lead	Intern metode	181	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsenic	Intern metode	36.60	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Zinc	Intern metode	1007	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Copper	Intern metode	37868	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nickel	Intern metode	27.90	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cobalt	Intern metode	6.61	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Iron	Intern metode	24338	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Manganese	Intern metode	99.10	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Chromium	Intern metode	35.60	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	68.30	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Potassium	Intern metode	6104	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	9768	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	17969	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Silver	Intern metode	1.44	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	397	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	3880	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	12.10	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	182	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	<1	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	94200	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	3.97	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.21	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00176	M?renot 1	Scr24_D1	D	1	42	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Lead	Intern metode	103	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cobalt	Intern metode	7.17	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Silver	Intern metode	0.55	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsenic	Intern metode	32.00	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Zinc	Intern metode	281	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Copper	Intern metode	9763	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nickel	Intern metode	21.90	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Iron	Intern metode	22783	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Manganese	Intern metode	124	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Chromium	Intern metode	33.70	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	65.50	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Potassium	Intern metode	6227	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	9905	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	18081	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cadmium	Intern metode	0.10	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	40.70	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	660	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	5.30	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	49.10	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	<1	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	5360	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00177	M?tenot E2	Scr24_D2	D	2	54	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Lead	Intern metode	88.20	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Manganese	Intern metode	187	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Silver	Intern metode	0.51	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsenic	Intern metode	33.40	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Zinc	Intern metode	211	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Copper	Intern metode	3194	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nickel	Intern metode	21.00	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cobalt	Intern metode	6.89	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Iron	Intern metode	20543	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00178	M?renot E3	Scr24_D3	D	3	62	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Chromium	Intern metode	52.00	mg/kg	Nei		Sediment	0-0			27.09.2024 00:00:00
