VALIDERT	LIMS_OPPDRAGSNR	PROSJEKTNAVN	PRAVENR	PRAVEMERKING	STASJON	Havdyp	DATE	METODEKODE	ANALYSE	KOMPONENT	STANDARD	RESULTAT	ENHETER	AKKREDITERING	UNDERLEVERANDR_STANDARD	Sample type	DYP	ART	VEV	Sampling_date
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kalium	Intern metode	5715	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	9694	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	10615	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	S?lv	Intern metode	<0.06	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsen	Intern metode	15.50	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.81	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	11.50	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<1	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	1.50	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	1.20	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	2.60	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	79.00	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	1.99	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	1.84	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00163	Stolane St. 6 (S)	Scr24_A6	163	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	8619	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	39.30	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	8041	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Bly	Intern metode	11.00	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kadmium	Intern metode	0.81	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	S?lv	Intern metode	<0.06	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsen	Intern metode	28.70	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Sink	Intern metode	507	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kobber	Intern metode	158	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nikkel	Intern metode	15.10	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kobolt	Intern metode	5.51	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Jern	Intern metode	14613	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Mangan	Intern metode	216	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Krom	Intern metode	21.50	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kalium	Intern metode	4661	mg/kg	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	9.23	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	2.00	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	3610	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	1.59	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	391	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<1	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	2.00	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00164	Blom St. 1  S	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	10.60	ng/g	Nei		SEDIMENT	0-0			25.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kobber	Intern metode	46.70	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Sink	Intern metode	171	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kobolt	Intern metode	11.30	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Jern	Intern metode	28631	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Mangan	Intern metode	550	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Krom	Intern metode	45.90	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	63.30	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kalium	Intern metode	6094	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	14316	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	12807	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Bly	Intern metode	46.30	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kadmium	Intern metode	0.14	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	S?lv	Intern metode	<0.06	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsen	Intern metode	14.20	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nikkel	Intern metode	26.90	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	0.79	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	15.50	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<1	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	0.60	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	2.20	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	4.90	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	13.60	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.28	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00165	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Krom	Intern metode	43.60	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Jern	Intern metode	26214	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kalium	Intern metode	6150	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	13768	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	58.70	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	13558	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	S?lv	Intern metode	<0.06	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Bly	Intern metode	39.40	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kadmium	Intern metode	0.46	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsen	Intern metode	16.40	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Sink	Intern metode	310	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kobber	Intern metode	56.70	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nikkel	Intern metode	25.80	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Kobolt	Intern metode	10.50	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Mangan	Intern metode	588	mg/kg	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00166	Blom St.C3	Scr24_B3	280	2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.34	ng/g	Nei		SEDIMENT	0-0			27.09.2024 00:00:00
